1518,016,b,0,0,0,1,0,0,0,0,0,0,0,3,00,0,0000,
0743,017,b,r,1,1,0,0,0,0,0,0,0,0,2,02,1,5254,poor stacker
1591,018,b,0,0,1,0,0,0,0,0,0,0,0,3,03,1,0000,
1559,019,b,r,1,1,1,0,0,0,0,0,0,0,4,07,3,1559,
3951,020,b,0,0,1,0,0,0,0,0,0,0,0,3,09,4,0020,
0378,021,b,c,1,1,0,0,0,1,0,2,1,1,3,05,2,4039,
2265,022,b,0,0,1,0,0,0,0,0,0,0,0,1,01,1,4039,
1591,023,b,0,0,1,0,0,0,0,0,0,0,0,2,03,2,1660,
5590,024,b,r,1,0,1,0,0,0,0,0,0,0,1,01,1,0000,
1450,025,b,0,0,1,0,0,0,0,0,0,0,0,2,02,1,0378,
3173,026,b,0,0,0,1,0,0,0,0,1,1,1,5,05,1,0000,
5030,027,b,0,0,0,1,0,0,0,0,1,1,1,6,06,1,5030,
1507,019,b,0,0,0,1,0,0,0,4,4,1,1,4,04,2,0000,
3015,020,b,0,0,0,1,0,0,0,1,1,2,1,6,12,2,0000,
1405,021,b,0,0,0,1,0,1,0,0,1,1,1,4,04,1,0000,
3044,022,b,0,1,1,1,0,0,0,1,0,1,0,2,03,1,0000,
3799,023,b,0,0,0,1,0,1,0,1,1,1,1,5,05,1,0000,
2228,024,b,c,1,0,1,0,0,0,0,1,2,1,4,04,7,0000,
1551,025,b,0,0,0,1,0,0,0,1,0,1,0,1,01,1,0000,
3015,026,b,0,0,0,1,0,0,0,1,0,1,1,4,08,2,0000,
5433,027,b,0,0,0,0,0,0,0,0,0,0,0,0,00,0,5254,did not move
0191,023,b,t,0,0,1,0,1,0,0,1,1,1,5,05,1,0191,
1405,024,b,0,0,0,1,0,1,0,0,1,6,1,6,06,1,1405,6 stack can:slow
2265,025,b,0,0,0,0,0,1,0,0,0,0,0,2,02,1,0000,weak lifter
3003,026,b,t,1,0,1,0,0,0,1,1,1,1,6,11,2,3003,
3173,019,b,t,1,1,0,0,0,0,0,0,0,0,0,00,0,0000,
1126,020,b,0,0,0,1,0,0,0,0,1,2,2,6,12,2,1126,
3181,021,b,0,1,0,1,1,0,0,0,0,0,0,1,01,0,0000,
4093,022,b,0,1,1,0,0,0,0,0,0,0,0,3,04,2,0000,
2340,023,b,0,0,1,0,0,0,0,0,0,0,0,1,01,0,0000,
3951,024,b,0,0,1,0,0,0,0,1,0,1,0,2,02,2,0000,
2791,025,b,0,0,0,1,0,0,0,0,0,0,0,5,09,2,0000,
2809,026,b,0,0,1,0,0,0,0,0,0,0,0,0,00,0,0000,
1559,027,b,0,0,0,1,0,1,0,0,0,0,0,1,01,0,0000,
1511,019,b,0,0,0,1,0,0,0,0,4,2,2,4,04,1,1511,
0250,020,b,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0020,held can the whole match
4505,021,b,0,1,0,0,0,1,0,0,0,0,0,4,00,0,0000,
0395,022,b,0,1,0,1,1,0,1,0,4,1,1,4,00,0,0000,
2805,023,b,0,0,0,0,0,0,0,2,0,1,1,1,00,0,0000,
1155,024,b,0,1,0,0,0,0,0,0,0,0,0,2,00,0,0000,
0378,025,b,c,1,1,0,0,0,0,3,0,2,2,1,01,1,0000,
1518,026,b,0,0,0,1,0,0,0,0,3,0,0,3,00,0,0000,
1511,027,b,0,1,0,1,0,0,1,0,0,0,0,3,03,1,5030,
1155,019,b,t,1,1,1,0,0,0,0,0,0,0,3,03,1,1511,
0020,020,b,0,1,0,1,0,0,0,5,0,1,0,4,04,1,0020,
0340,021,b,0,0,0,1,0,0,0,4,0,1,0,5,05,1,0340,
4039,022,b,0,0,0,1,0,0,0,4,1,1,1,6,12,3,4039,
1660,023,b,0,0,0,1,0,0,0,2,4,1,0,3,03,1,1660,
0174,024,b,t,1,1,0,0,0,0,0,0,0,0,1,01,1,0174,
0578,025,b,0,1,0,1,0,0,0,0,0,0,0,3,12,4,0578,
4093,026,b,0,0,1,0,0,0,0,0,0,0,0,2,03,2,3173,
0073,028,b,0,1,0,1,0,0,0,0,0,0,0,1,01,1,1126,nonfunctional
0340,024,b,c,1,0,1,0,0,1,3,0,5,4,0,00,0,0340,strong can lifter:not a stacker
1507,030,b,c,1,0,1,0,1,0,0,1,1,1,4,05,2,0000,
0191,031,b,t,1,1,0,1,1,0,1,0,1,0,2,04,1,0000,landfill:knocks over double it up
0250,033,b,0,0,0,1,1,0,0,1,1,0,0,3,00,1,0000,slow:jerky
0378,034,b,c,1,1,0,0,0,0,2,0,1,1,2,04,2,0378,can cplace can: slow
3003,035,b,c,1,0,1,1,0,0,1,0,5,1,5,05,5,3003,good can:foul bad luck
3799,036,b,c,1,1,0,0,0,0,0,0,3,0,3,03,1,1405,landfill: nonfunctional slow
1126,028,b,c,1,0,1,1,0,0,0,2,1,1,6,11,2,1126,knocked over own six stack
4039,029,b,0,0,0,1,0,0,0,0,1,1,1,6,13,3,4039,
3799,030,b,c,1,1,0,0,0,0,0,0,0,0,1,03,3,1507,
0174,031,b,0,1,0,1,0,0,0,1,0,1,0,2,02,1,0000,
2228,032,b,0,0,0,0,0,0,0,0,0,0,1,6,06,1,5254,6stack but dropped can
5433,033,b,0,0,0,0,0,1,0,0,0,1,1,0,00,0,4093,didnt do much also kn oked over its can
1591,034,b,0,0,1,0,0,0,0,0,0,0,0,2,02,1,0378,
1559,035,b,r,1,0,1,0,1,0,0,0,1,0,3,03,1,3003,coop:can
5030,036,b,0,0,0,1,0,0,0,0,2,1,1,2,01,1,1405,didnt do much
3181,028,b,0,0,1,0,0,0,0,1,0,1,1,1,01,1,0000,can pick up can 4
0020,029,b,c,1,0,1,0,0,0,1,0,2,0,5,05,1,0000,
0250,030,b,0,0,0,1,0,0,0,0,0,0,0,4,04,1,0000,
0073,031,b,0,0,1,0,0,0,0,0,0,0,0,0,00,0,0000,
5254,032,b,0,0,0,1,0,0,0,0,1,2,2,6,12,2,0000,
4093,033,b,0,0,1,0,0,1,0,0,0,0,0,0,00,0,0000,
3838,034,b,0,0,1,0,0,1,0,0,0,0,0,1,01,1,0000,coop bot
2791,035,b,0,0,1,0,0,0,0,0,0,0,0,3,06,1,0000,
1405,036,b,c,1,0,1,0,1,0,0,1,1,1,6,06,1,0000,
1585,028,b,0,1,1,0,0,0,0,0,0,0,0,0,00,0,1560,dropped
4505,024,b,r,1,0,1,0,0,0,0,0,0,0,4,04,1,4503,
1765,030,b,0,0,0,1,0,0,0,0,0,0,0,1,02,2,5349,0
1765,030,b,0,0,0,1,0,0,0,0,0,0,0,1,02,2,5349,0
1765,030,b,0,0,0,1,0,0,0,0,0,0,0,1,02,2,5349,0
1765,030,b,0,0,0,1,0,0,0,0,0,0,0,1,02,2,5349,0
1765,030,b,0,0,0,1,0,0,0,0,0,0,0,1,02,2,5349,0
2265,031,b,0,0,1,0,0,0,0,0,0,0,0,0,00,0,4511,
0340,032,b,0,1,0,1,0,0,1,6,0,2,2,5,07,2,0340,
3157,033,b,r,1,0,1,0,1,0,3,0,1,1,2,02,1,1660,
5590,034,b,0,0,0,1,0,1,0,0,0,0,0,0,00,0,3173,
0020,035,b,0,1,0,1,0,0,0,2,6,1,1,5,06,2,0000,
4039,036,b,0,0,0,0,0,1,0,0,0,0,0,0,00,0,1507,
1660,028,b,0,0,0,1,0,0,0,0,5,1,0,5,09,2,1660,
3157,029,b,c,1,0,1,0,1,0,0,1,1,1,2,00,0,0000,
5349,030,b,0,0,1,0,0,0,0,1,0,1,0,1,01,0,5349,
1511,031,b,0,1,0,0,0,0,1,0,4,1,1,4,04,1,1511,
3044,032,b,c,0,1,1,0,1,0,0,0,1,1,2,02,0,0340,
1450,033,b,t,1,1,1,0,1,0,0,0,0,0,2,04,2,0000,
3173,034,b,0,0,0,1,0,0,0,0,5,1,1,5,08,2,3173,
1585,035,b,0,1,1,0,0,0,0,0,0,0,0,2,04,2,5349,
1507,036,b,c,1,1,1,0,0,0,0,4,0,0,4,04,1,0000,
3044,028,b,r,0,0,0,0,0,0,0,0,0,0,0,00,0,0000,do nothing
0743,024,b,r,1,1,0,0,0,0,0,0,0,0,2,02,1,0000,got totes form the middle: badly
3838,030,b,r,1,0,0,0,0,1,0,0,0,0,2,02,1,0000,not good
3015,031,b,0,0,0,0,0,0,0,1,0,2,2,4,05,2,3015,very good tipped over own stack
1518,032,b,t,1,0,0,0,0,0,0,0,0,0,1,02,2,0000,not good
1660,033,b,r,1,0,0,0,0,0,0,1,0,4,0,01,0,0000,ehn
5349,035,b,r,1,0,0,0,0,0,0,0,0,0,0,00,0,0000,grabed totes from landfill
1665,037,b,0,0,1,0,0,0,0,0,0,0,0,1,03,4,1765,
0020,038,b,r,1,0,0,1,0,0,1,1,1,1,0,08,1,0020,
5349,039,b,0,0,1,1,0,0,0,0,0,0,0,1,03,3,2265,
1591,040,b,r,1,1,0,0,0,0,0,0,0,0,2,03,1,4505,
1551,041,b,0,0,0,0,0,0,0,0,0,1,0,0,00,0,0340,
1507,042,b,t,1,1,1,1,0,1,1,0,1,0,2,03,1,4505,
1507,042,b,t,1,0,1,0,0,0,0,1,1,2,4,10,2,1507,
3951,043,b,0,0,1,1,1,0,1,1,0,1,0,2,03,2,3951,
5590,044,b,0,0,0,0,0,0,0,0,0,1,0,0,00,0,0000,
0730,045,b,0,0,0,0,0,0,0,0,0,0,0,0,00,0,1450,
1551,037,b,0,1,0,1,0,0,0,0,1,1,0,2,02,1,1126,
0191,038,b,0,1,0,1,0,0,0,0,0,0,0,5,07,2,0191,
0250,039,b,0,0,0,1,0,0,0,1,0,1,0,3,03,1,3173,
5254,040,b,0,0,0,1,0,0,0,0,2,2,2,6,16,3,5254,
3799,041,b,r,1,0,1,0,0,0,0,0,0,0,0,00,0,0000,spent whole time trying to coop
3015,042,b,0,0,0,1,0,0,0,1,0,1,1,4,04,1,3015,4 stack with can in last 25 sec
0174,043,b,r,1,0,1,0,0,0,0,0,0,0,3,09,4,0378,
2228,044,b,0,1,0,1,0,1,0,0,1,1,1,4,07,2,1126,
3181,045,b,t,1,0,1,0,0,0,0,0,0,0,0,00,0,1559,couldnt move the stack they made
1551,037,b,0,1,0,1,0,0,0,0,1,1,0,2,02,1,1126,
0191,038,b,0,1,0,1,0,0,0,0,0,0,0,5,07,2,0191,
0250,039,b,0,0,0,1,0,0,0,1,0,1,0,3,03,1,3173,
5254,040,b,0,0,0,1,0,0,0,0,2,2,2,6,16,3,5254,
2809,037,b,c,1,0,0,0,0,0,0,0,0,0,0,00,0,0000,
3003,038,b,t,1,0,0,0,0,0,0,1,1,0,5,05,1,0020,knocked can
2265,034,b,0,0,1,0,0,1,0,0,0,0,0,2,02,1,0000,foul
1518,040,b,c,1,1,1,0,0,0,1,0,1,1,4,05,2,4505, can stack slow
1511,041,b,c,1,0,0,0,0,0,0,0,1,0,1,02,1,0340,nothing
0578,042,b,r,1,0,1,1,0,0,0,0,0,0,4,07,2,0578,can stack from playerstation: knocked down
4093,043,b,0,0,1,0,0,0,0,0,0,0,0,3,04,2,0000,clumsy
1155,045,b,t,1,0,1,0,0,0,0,0,0,0,3,03,1,0000,clumbsy
1126,037,b,c,1,0,1,0,1,0,0,6,2,1,6,10,2,1126,
3951,038,b,t,1,1,0,0,0,0,0,0,0,0,2,06,2,0000,
3173,039,b,0,0,1,0,0,1,0,0,4,1,0,4,02,0,0000,
5030,040,b,0,0,0,1,0,0,0,0,0,3,1,1,30,3,1525,4
1585,041,b,t,1,0,0,0,0,0,0,0,0,0,1,01,1,0000,
1765,042,b,0,0,1,0,0,0,0,0,0,0,0,1,02,0,3015,not
1405,043,b,0,0,0,0,0,1,0,0,3,0,0,3,00,0,0000,
1660,044,b,0,0,1,0,0,0,0,0,0,1,1,3,03,1,2228,
2340,045,b,0,1,0,0,0,0,0,0,0,0,0,0,00,0,0000,
1155,037,b,0,0,0,1,1,1,0,0,0,0,0,2,04,0,1155,coop:dropped
0578,038,b,0,1,1,0,0,0,0,0,0,0,0,4,08,2,0020,no can
0191,034,b,r,1,1,0,0,0,0,0,0,1,0,0,03,1,2265,
4505,040,b,0,1,0,1,0,1,0,4,0,1,0,3,03,1,4505,
0340,041,b,r,1,0,1,1,0,1,0,6,3,1,5,11,2,0340,
3838,042,b,r,1,1,0,0,0,0,5,0,1,0,0,00,0,0578,hard time stacking
3157,043,b,0,1,0,1,0,1,0,0,0,0,0,3,03,1,0378,coop
4039,044,b,0,0,0,0,0,1,0,6,0,1,1,4,07,2,4039,help stack other cans
1450,045,b,r,1,0,0,0,0,0,0,0,0,0,0,00,0,1450,didnt do much
4505,037,b,0,1,0,0,0,1,1,0,0,0,0,0,00,0,1126,
3181,038,b,0,0,0,1,0,0,0,0,0,0,0,4,04,1,3951,
3044,034,b,0,1,0,1,0,0,0,5,0,1,1,4,04,1,3044,
2791,040,b,0,0,1,0,0,0,0,0,0,0,0,0,00,0,5254,ruined coop
0395,041,b,0,1,0,1,0,0,0,4,0,1,1,3,02,1,0395,
5433,042,b,0,0,0,0,0,0,0,0,0,0,0,0,00,0,3015,didnt move
0378,043,b,c,1,1,0,0,0,1,4,0,3,2,2,01,3,1405,
1126,044,b,c,1,0,1,0,0,0,2,6,2,2,3,16,3,1126,
1559,045,b,t,1,0,1,0,1,0,2,6,1,1,5,05,1,1559,
3157,046,b,0,0,0,1,1,0,0,1,0,1,1,2,02,1,2749,
3015,047,b,0,0,0,1,0,0,0,0,0,9,0,5,05,1,3951,
1155,049,b,0,1,1,0,0,1,0,0,0,0,0,0,00,0,1155,
0378,050,b,r,1,1,0,0,0,0,0,0,0,1,0,00,0,1511,
1450,051,b,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0250,tried coop
0395,052,b,0,0,0,1,0,0,0,2,2,1,1,2,01,1,1660,
0174,053,b,0,1,0,0,0,0,1,1,0,1,0,0,00,0,0000,
5349,054,b,0,0,0,0,0,1,0,0,0,0,0,0,00,0,0000,
5349,046,b,0,0,0,0,0,1,0,1,0,1,0,0,00,0,0000,
0340,047,b,0,1,0,0,0,0,1,0,0,0,0,0,00,0,1405,fell over
1559,048,b,t,1,0,1,1,0,0,0,0,0,0,1,01,1,3173,
4093,049,b,r,1,1,0,0,0,0,0,0,0,0,2,03,2,1155,
1765,050,b,0,0,0,1,0,0,0,0,0,0,0,1,02,2,1511,
5590,051,b,0,0,0,1,0,0,0,0,0,0,0,1,01,1,0250,
0743,052,b,t,1,1,0,1,0,0,0,0,0,0,2,01,1,1660,
3015,053,b,0,1,0,1,0,0,0,2,0,2,1,4,08,2,3015,
5433,054,b,0,0,0,1,0,0,0,0,0,0,0,1,01,1,3799,
5030,046,b,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0191,didnt move
1591,047,b,0,0,1,0,0,0,0,0,0,0,0,0,00,0,1126,
5254,051,b,0,0,0,1,0,0,0,2,7,3,2,6,14,3,5254,
1507,052,b,t,1,0,1,0,0,0,2,5,1,1,4,04,1,1518,
1585,053,b,0,0,1,0,0,0,0,0,0,0,0,3,05,2,4039,
2228,054,b,0,1,0,1,0,0,0,5,0,2,4,1,03,3,2228,best team ever couldnt do wrong: kawaii
0191,046,b,0,0,0,1,0,1,0,0,5,1,1,5,05,1,0191,
5433,047,b,0,0,1,0,0,0,0,0,0,0,0,1,01,0,1126,
4039,048,b,0,0,0,1,0,0,0,0,6,2,2,6,12,3,4039,
0578,049,b,0,0,0,1,0,0,0,0,0,0,0,0,00,0,0000,
2228,050,b,c,1,0,1,0,0,0,4,1,2,2,4,10,2,2228,
3799,051,b,0,0,1,0,0,0,0,0,0,0,0,2,02,1,5254,
1518,052,b,c,1,1,0,0,0,0,0,0,1,1,2,02,1,1507,
1551,053,b,0,0,0,1,0,0,0,0,5,0,0,1,01,2,4039,
4505,054,b,0,0,1,0,0,0,0,0,0,1,1,2,00,0,2228,
3838,046,b,c,1,0,1,0,0,0,3,0,1,1,3,03,1,0000,slow lifter
1126,047,b,0,1,0,1,0,0,0,0,6,2,1,6,07,2,1126,
3181,048,b,0,1,0,1,0,0,0,0,0,0,0,1,01,1,3044,
2349,049,b,r,1,0,0,0,0,0,3,0,1,0,0,00,0,0578,cans only
0073,050,b,0,0,0,1,0,0,0,0,0,0,0,1,02,2,0000,
0020,051,b,0,1,1,0,0,0,0,0,0,0,0,5,05,1,5254,
3003,052,b,0,0,0,1,0,0,0,0,5,1,1,5,05,1,3003,
4039,053,b,0,0,0,1,0,0,0,0,6,2,2,6,15,3,4039,
2792,054,b,0,0,0,1,0,0,0,0,0,0,0,5,10,3,2791,
2791,046,b,0,0,0,1,1,0,0,0,0,0,0,4,06,1,3157,
1405,047,b,c,1,0,1,0,0,0,0,1,1,1,4,06,2,3015,
3173,048,b,t,1,0,1,0,0,0,0,1,1,1,5,06,1,3173,
4505,049,b,c,1,0,1,1,0,1,2,0,3,2,0,00,0,4505,
1511,050,b,c,1,0,1,0,0,0,0,1,1,1,4,04,1,1511,
